Height,Weight
5.879750148098999,59.783470959199995
5.523867790452,54.443967371999996
5.2854787191409995,55.8359051424
5.563923607763,58.1247303744
5.740615203753,52.3789444328
5.406192837522,46.308431978399994
5.591057763576,59.127077976
5.695631888413001,60.8648796464
5.4675586463090005,44.742918157359995
5.646290241483,51.9634541608
5.668431065959999,56.0148471864
5.638491911269,55.813588416
5.52621445618,57.3690461024
5.786419352098,58.248923864
5.319684538792,57.6942262072
5.643561909241,55.3637158704
5.837579331633999,57.881242188799995
5.848832660466,59.711894141600006
5.495487801804,50.754903636
5.8339143331,55.355914088
5.717605212956999,58.3113834824
5.734011873061,60.1822236864
5.813507674596,61.717179014399996
5.454613651487,52.5895925576
5.735442705822,62.0986045272
5.48335613999,54.3767903968
5.601226092842,49.444022755999995
5.785015185993,58.182472636
5.745327701868001,61.367051349600004
5.66178940195,48.4689360336
5.468752812498001,55.9251266888
5.541336950131,49.6748103656
5.660671902397,54.1174718504
5.741176870195,63.611832798399995
5.8534143253,60.774115887200004
5.688850224458999,60.1375448744
5.935965125613,59.283930089600005
5.758120196751,52.4187698104
5.366408686769,56.1520134072
5.924651796805,58.124503578399995
5.684887726044001,61.67245484319999
5.493098636092999,52.9012102616
5.619739418769999,57.5263971672
,68.6698825496
5.831788500617,59.149394702399995
5.793216016046,61.7823148256
5.432028660521,51.4368338488
5.667388566377,56.8480956904
5.694864388719999,57.871353883199994
5.432011993861,48.6052857888
5.688505224597,52.8247800096
5.714051881045,60.708843998400006
5.374727016775,51.2060462392
5.725875209649001,59.3102384256
5.740954370284,62.485518503200005
5.795006848663,56.8820697312
5.616634420012001,62.8070245128
5.5395986174930005,54.8022596928
5.501011966260999,63.5726878088
6.037025918522,62.0240340024
5.343866195785999,48.1324161288
5.915090967296,
5.625101083292,49.3448221856
6.001260099495,62.9475926736
5.442616989619,52.5774816512
5.589588597497,66.3569715824
5.365954520284,49.839101387999996
5.780833520999,63.071922240800006
5.698265220693,54.3857261592
5.442512822994,58.1989833848
5.59473942877,57.7163161376
5.6995543868439995,52.267678315199994
5.524314456939999,56.60714762
5.59888109378,57.584003351199996
5.499294466948,50.4716807912
5.786158518869001,55.614416168800005
5.664550234179,56.3399365728
5.646775241289,56.5381109176
5.439884490711999,54.2119097048
,63.1845944936
5.567757772896,47.548461788
5.574506936863,55.8110483008
5.477971142144,53.9285961416
5.498566967239,55.1086610888
5.548661113868,54.090301689600004
5.592742762902,61.245760848799996
5.4895653041729995,52.720090975999994
5.565053607311,49.5200447752
5.727978542141,56.346876530399996
5.518886125778,64.031087884
5.496637801344001,58.581452159200005
5.715307713876,58.0004915256
5.549453613551,54.850340444800004
5.580476101142,57.8994765872
5.673343563995,46.0256627256
5.849185160325001,65.7675287784
5.460121982617,50.3270756616
5.621585251365,60.265367100000006
5.617485253005,66.377972892
5.805129344614,66.0381871248
5.483163640067,54.813463415200005
5.508796129814,52.5174714296
5.686653558671,58.1967154248
5.668666899199,57.8201887056
5.949200953651999,58.0035759512
5.47763114228,55.1112919224
5.536129452214,51.1265315616
5.834421832897,61.235827184
5.790119350618,58.3677196088
5.718967712412,56.4296570704
5.696893554575,63.514673392000006
5.699187720324001,53.305678248
5.731175207529,65.25995933040001
5.82696433588,64.0337187176
5.962949281486,70.73377150879999
5.703967718412001,60.785546405599995
5.559496109534001,59.011185219999994
5.5570086105289995,48.183490588
5.661413568766999,50.8244846488
5.741543536715,61.7739687328
5.607656923603,59.527599712
5.797674347596,59.567107575200005
5.639563577507,54.2160827512
5.753460198615,53.068676427999996
5.663968567745,62.834058596
5.486649472006,49.7371792656
5.481071140904,59.038128584800006
5.928419295297999,62.1926341488
5.652543572315,51.600172328
5.42243949769,52.15060622
5.808951843085,57.9304569208
5.827483502339,55.3369539424
5.509638629477,53.5060298344
5.717801046212,57.9300940472
5.74979770008,53.5065741448
5.5659736069429995,56.7694881968
5.6686335658789995,64.00301053919999
5.806046010914,65.9895620624
5.985145939274,52.64615548
6.0622275751079995,61.5732089136
5.606623590683,60.2936258816
5.617510252995,52.4634486224
5.710956048949999,51.8539116928
5.705936050958,67.563435584
5.709886882711,64.49524857760001
5.310438709157,60.82850156800001
5.642066909839,64.3613482192
5.789260184294999,62.9333498848
5.5584961099340005,60.984990808000006
5.435936158958,53.077838986399996
5.8245585035089995,52.4693453184
5.819204338983999,61.139892476
5.4498228200700005,54.6916739632
5.693509389262,54.468914932
5.4949103020350005,
5.841501830065,63.021800324800004
5.504606964823,65.101565004
5.686231892173,55.8529148424
5.434796159414,52.4017147512
5.763475194609001,54.877555964799996
5.633384413312,54.7246501016
5.607181923793,56.261374438400004
5.5702669385590005,53.1717778896
5.673565230573,58.0415416016
5.547490281002999,52.9580906984
5.847475161009,55.3362735544
5.654258571629,56.243230758399996
5.551921945897,49.37575716
5.307344543728,47.471759380799995
5.66963106548,59.98663481599999
5.5784144353,57.6893727728
5.521907791235999,56.7538392728
5.894172642329999,60.473792624
5.892367643051999,55.4908123488
,59.0865268512
5.315848706993,52.953736215199996
5.653421905297,57.0860954128
5.648379407314,45.643602183999995
5.603248592032999,53.748157244
5.5630819414329995,62.19902979599999
5.752579365634,53.8409621672
5.710541049116,56.3198424472
5.387847011527,56.6736895664
5.428576995235,57.3289939288
5.561767775292,55.122994596
5.583266933359,60.4615909992
5.855506824462999,57.7908866624
5.631386080778,56.73528736
5.5254827898059995,46.6344285488
5.742249369766,60.8816625504
5.467116979819,45.801815073600004
5.666821899937,66.1739018512
5.828093502095,70.4449241232
5.845489328469999,62.92114826
5.555301111212,52.7351048712
5.783894353108001,54.7071414504
5.567162773134,51.8946896136
5.6417044099839995,60.4822294352
5.761196028853999,
5.628138582077,59.775487739999996
5.4815911406960005,53.699169308
5.521471958077,59.4870485872
5.615862753654,59.0591752536
5.411937001890999,58.5966474912
5.771413524767,64.929200044
5.756446864087,62.927135674400006
5.803666845199,59.3991424576
5.756418530765,56.3829370944
5.667751066232,61.402839758400006
5.738051038112,56.3355820896
,50.4570751288
5.464656980802999,58.696483090399994
5.760081862633,57.9438378848
5.815635173745,55.034816311200004
5.623500250598999,53.6228751336
5.757338530396999,55.9478970072
5.71273938157,68.9059771856
5.684436892890999,52.3040563936
5.5917644299600004,55.512584764799996
5.936381792113,58.6187374216
5.759952696018,62.7237903808
5.458204483384,65.342875948
5.548919447097999,54.8157767344
5.666523566723,51.3935158128
6.0481200807510005,67.7315821384
5.664651900805,59.25603418160001
5.551953612550999,55.513764103999996
5.6079760901419995,60.72131777840001
5.496623634682999,61.159442291199994
5.545006948663,62.5214429896
5.673100230759,51.1112908704
5.486073638903,54.9737174688
5.769765192093001,52.1296049104
5.391175343529,50.0657613104
5.767807692876,57.1678780504
5.597324427736,53.8417332736
5.65388940511,54.1184243936
5.772821857536999,68.37432200239999
5.658786903150999,54.9364322064
5.589664430799999,53.708241148
5.834606832823,64.754340328
5.8378759981820005,66.056829756
5.905592637762,57.76153926
5.5048811313799995,52.6020663376
5.436451992085,47.375008207200004
5.72843937529,62.818182876
5.7932860160179995,65.9998586008
5.858967656412,56.429793147999995
5.608316090005999,56.3300482672
5.6338160798059995,57.2278429128
5.654636071478,62.9642395
5.538777784488,55.134787988
5.743390202643,51.825380756
5.705736051038,58.695802702399995
5.79327268269,62.3953444136
5.853294325348,61.0079425632
5.654706904783,57.9283703976
5.667026899855,52.4673948728
5.594983595339,59.6884434352
5.674940230023,57.8710363688
5.749228533640999,57.0260851912
5.777179355793999,54.425823692
5.841069330238,63.8964164192
5.728584375232,62.1041837088
5.3488586937889995,53.7397204328
5.507559463642,58.763569347200004
5.770346025194,68.97837046880001
5.805424344496,54.8232156432
5.702265219093,61.7350958984
5.690508557129,58.99467447120001
5.781401020772,59.771768285600004
5.696093554895,63.22165296
6.0270717558369995,
5.864296820947,57.8985694032
5.477436975691,59.783788473600005
5.541353616791,55.7265441112
5.901113472886999,63.5996311736
5.614646920806999,64.7243578968
5.649755240097,62.3371032008
5.68005606131,57.170372806399996
5.738149371406,65.135130812
5.642782742886,55.61945104
5.388337011331,49.2620870048
5.478098642093,45.659341826399995
5.702031885853,52.6800388024
5.740786037018,63.7429662456
5.689470224210999,57.012295994400006
5.765035193985,60.9323287768
6.050827579668,61.8993869208
5.503461965281,58.0063428624
5.769064359040001,55.8535498712
5.739745204101,52.769759300000004
5.5383661179859995,56.4985576952
5.775367689852,57.0552057976
5.631871913917,48.802190076
5.784844352728,64.87436077119999
5.622386917711,53.861056292799994
5.537391951709,53.970916275200004
5.730151874604999,59.817172844800005
5.314065374373,54.1448688072
5.753050198779,57.2080663016
5.540802783678,57.4302810224
5.561851108591999,51.5097714424
5.6411594102019995,52.5446869496
5.5575527769779995,59.091153489599996
5.5857285990409995,56.9050214864
5.492577802968,53.145333476
5.83586433232,62.2865276928
5.7724793576739994,67.78692036240001
5.839743497434999,68.523916644
5.4091161696859995,53.06999184479999
5.807284343751999,62.676752890399996
5.630434414492,57.887864631999996
5.321272038157,54.7718690288
5.96823927937,65.4323242904
5.415825333669,47.9872666888
5.3839636797470005,54.5021178664
,49.4799926016
5.440427823828,57.139437832
5.6418002432789995,50.00058014
5.9048259714019995,60.9947883952
5.680893560975,52.3929150664
5.6208360849979995,56.748260091199995
5.920184298592001,52.8032343896
5.652524405656,60.506632684799996
5.596237761504001,49.3271320976
5.691905223237001,60.9621297712
5.451004486264,59.515125932
5.722293544415001,59.344257825599996
5.838941831089,57.6441950096
5.761175195529,54.1619238664
5.585062765974,47.881897267199996
5.460226149242,60.9960130936
5.849837660064001,60.186986402399995
5.6390527443780005,57.178900336000005
5.8110451755809995,57.312800694399996
5.634763579426999,64.5734931976
5.899655140137,56.5118025816
5.804834344732,55.5016985568
5.561061942241,55.8960514416
5.631671080664,59.6042114008
5.437761991561,56.3831638904
5.892820142871,58.2337738912
5.939475957542,62.075425976000005
5.546591948029,53.5496653848
5.670203565251,55.1100218648
5.676413562767,54.1049527112
5.936389292109999,57.404108764
5.576986935870999,58.6257227384
5.925315129873,61.1353111968
5.7845526861779994,66.25731741999999
5.764003527731,
5.714768547425001,59.052462092
5.800260179895,59.9621862072
5.754236864971,57.8144280872
5.690580223767,56.8562149872
5.771061024908,61.124198192799994
5.6865493920459995,55.310781684
5.640564410440001,57.002362329600004
5.736733538638999,66.204473952
5.7933818493130005,54.395070154399995
5.581387767444,50.5797264056
6.000439266490001,62.902324191999995
5.620399418506,61.241769239199996
5.505176131262,52.847550328
5.464556147510001,56.22613034
5.691806889943,62.120331584
5.9188334657990005,69.4357272824
5.897399307706,57.314524344
5.625674416396,65.7986905488
5.792444349688,61.3137996488
5.537122785149999,49.353531151999995
5.71407271437,50.128946676
5.584411099568,62.71748545199999
5.725001043332,54.2092788712
5.685841892329,52.308864468799996
5.867258486429,60.0412472928
5.474988643336999,
5.47525614323,57.7899341192
5.706710217314999,60.9184942208
5.552406945703001,56.6863447832
5.570235271905,56.278066624
5.8247760034219995,60.576122979199994
5.6378560781900005,60.849775032800004
5.6924285563609995,59.079859048799996
5.812371008384,62.638106852
5.714919380697999,57.427650188799994
5.678728561840999,59.786872899200006
5.665075233969,59.7545317896
5.402110339155,53.3542579512
5.767318526404999,57.2407249256
5.77213102448,57.838967414399995
5.911689301989999,64.627107772
5.756519364058,63.250682848
5.516816959939,50.0404508768
5.921480131407,59.853324127200004
5.749575200169,58.6057646904
5.913405134637,56.4047548696
5.502077799167999,57.390773159199995
5.8220060045299995,67.6896702376
5.568999439065999,64.48159545840001
5.757851030192,57.6713198112
5.567851939525,55.4903133976
5.594316928939,51.104350912799994
5.381187847524,60.9013938024
5.7233627106539995,54.7456514112
5.628101082092,52.518242536
5.9314409607559995,58.37071331599999
5.877925982162,61.1265568712
5.961173448863,53.678939104799994
5.564415274233,48.1513762744
5.528027788788,57.3260002216
5.402577005635,51.8780427872
5.698536887251,59.09337609039999
5.670862731654,55.9308873072
5.757621863617,55.7269977032
5.825869336318,57.013429974400005
5.700611886421,50.6774301224
5.693796889147,56.949201347199995
5.579626934815,54.4175229584
5.879010981727999,60.148249645599996
5.7815018540650005,60.1797742896
5.626674415996001,53.2753329432
5.405949504286,46.2005678008
5.761161028868,58.2601729456
5.734324372936,60.8001067088
5.630369414517999,57.9468769512
5.680641061076,57.8861409824
5.483903639771,63.2294093832
5.410227835908,51.681410655200004
5.696317721472,66.9133475296
5.559619442818,60.1700220616
5.765161027268,60.24332252879999
5.490660303735,47.6698883664
5.503108632089,57.8414621704
5.786826018602,59.298308956
5.595703595051,58.323539748
5.474532810185999,55.5967260808
5.785600185759,
5.545416948499,54.9343910424
5.753721865177,66.9075869112
5.635027745988,53.293884856
5.799251846964999,60.0769903424
5.676950229219,53.604323220800005
5.935531792453,56.123799984799994
5.536068618905,59.132521080000004
5.526504456063999,55.7411044144
5.6689343990920005,48.928651525599996
5.69063105708,53.791928872
5.576338602797,56.9923379464
5.981285940817999,67.4044969472
5.503776965155,68.165352168
5.751210199515,57.636937537600005
5.725617709752,58.3828242224
5.4176644996,53.715861493599995
5.5048786313810005,56.8749483368
5.930333461199,67.7065892192
5.629392748242,48.6923754528
5.7362102055149995,60.6448875264
5.676506896063,56.631324073600005
5.658771069824001,51.121088457599996
5.636735245305,57.987518794399996
5.815232673906,60.85458310799999
5.666571900037,62.869257335200004
5.7845518528449995,57.172550048
5.869155152337,58.7789914752
5.639596910827,60.8291365968
5.656694403987999,48.1374963592
5.6724185643650005,57.6316305112
5.582860266855,55.3037963672
5.964738447437,68.372870508
5.363801187812,52.6194389112
5.660840235663,56.9143654816
5.826550169378999,59.6971977608
5.828217668712001,58.5449380032
5.5664694400779995,58.564034226400004
5.842596829626999,67.20527934079999
5.745676035061999,47.803153696
5.6690693990379994,50.1421915624
5.780121021284,53.8142455984
5.704069385037999,55.7079468392
5.475232809906,56.647744104
5.796392681442001,61.583959044
5.487193638455,52.8236460296
5.733316873339,56.8630642264
5.753193532055,60.383074224000005
5.613624421216,62.7466514176
5.863154321403999,56.4709339424
5.824021003724,62.01532503599999
5.429430328226999,52.1700199576
5.784086853031,60.16290066719999
5.709059383042,64.92366622159999
5.476291142816,61.1179839824
5.331921200564,55.6215375632
5.839735164104999,69.6551297328
5.702116052486,57.283680088
5.686385225445,61.10818639519999
5.652377739047999,61.052893530400006
5.526061956241,53.702798044
5.812604341624,55.0205735224
5.4757486430330005,60.0031455648
5.5735202705910005,63.0772746264
5.60658942403,50.211727216
5.886128478881,69.9018384216
5.82813933541,56.3176198464
5.489723637443,61.015971141600005
6.037242585102,62.714627822400004
5.8392076643160005,67.6215407192
5.640402743838,57.609585939999995
5.50958946283,53.443207342399994
5.828626835215,67.5442032832
5.686928558561,58.1573436392
5.733451039952,58.8283422848
5.551512779394,56.9563681008
5.848915160433,58.420245562400005
5.465806980342999,56.330229704
5.724636043478,68.6814037864
5.407197003787,48.5254082376
5.818325172669,66.0530195832
5.528299455346,55.1534306192
5.87028098522,59.392701451200004
5.832633500279,61.51628311759999
5.844678495461,56.214336947999996
5.59827276069,59.872102835999996
5.68361439322,53.289802527999996
5.646765241293,58.8116954584
5.399792006748999,55.5063251952
5.539890284043,51.975610426399996
5.581945267220999,52.8616570392
5.474990310003,63.2446500744
5.568918605765,56.0105380624
5.529281954953,60.12325672640001
5.844573495503,65.0456824696
5.842968496145,60.3018358968
5.3801186812849995,44.8589787424
5.679767728092,55.535173646400004
5.59562276175,47.4805137064
5.907436803691,64.7659976424
5.680179394594001,59.388029453600005
5.933045126781,65.238776584
5.660367735852001,64.5385212544
5.441834489932001,48.962580207200006
5.5339611197480005,47.939730247199996
5.942203456451001,56.8807543144
5.754995198001001,48.271033844
5.496199468186,53.7674802632
5.803144345408,62.043946691200006
5.925410129835,66.1939506176
5.518206959383,58.802306104
5.511221962177,49.212690836
5.64875607383,54.999708290399994
5.556445277421,61.5705327208
5.832837666864,62.3700793392
5.928672628529999,56.2477666784
5.719936878691,58.4504547896
5.757121030484,60.63667751119999
5.664488567537,48.315939452
5.495671968397,51.2739489616
5.501749465965999,57.1362173288
5.936310958808,63.636462844
5.627226082442,64.967528568
5.922443464355,66.1365712296
5.689312724274001,58.1367505624
5.609941089356,60.864743568799994
5.749037700383999,63.6011280272
5.700331053199999,66.3810573176
5.5909977636,59.909705612799996
5.564052774377999,55.397190959999996
5.470527811788,59.6334227256
5.445085321964999,58.747738986399995
5.681913560567001,57.0369713992
5.888267644691999,69.46235313279999
5.495331968533001,56.4975597928
5.802324345736,61.15440742
5.691635223345,52.338937618399996
5.838393497975,53.5065287856
5.702999385466,56.5015514024
5.772507690996,60.964715245600004
5.6420902431630005,58.6536186464
5.907760136895001,60.3922821416
5.878591815229,66.8417253528
5.965069280638,70.31274741440001
5.701915219233,57.284360475999996
5.779815188073,60.990207116
5.870414318499999,60.794754323199996
5.6151252539489995,58.4792578816
5.6256369164110005,55.816446045599996
5.7100427159819995,50.8834062496
5.567379439714,50.686320525599996
6.032107587155999,67.340948708
5.709699382786,62.0268462728
5.899823473403,60.421538825599995
5.518251959364999,53.018327715999995
5.692636889611,56.6328662864
5.597622760949999,55.1481235928
5.64761440762,55.881173624
5.622771084224,62.19902979599999
5.647883574179,55.1087518072
5.766746859967,68.4650857616
5.836911831900999,64.54654983280001
5.880813481006999,61.1227466984
5.537813618207,60.581067132
5.6401077439559995,61.729108483999994
5.479696141453999,
5.77957268817,54.313287516799996
5.88251431366,69.3608392432
5.606352757458,63.59319016719999
5.707375217049,65.8843740776
5.585154432604,54.197666916
5.481341974128999,56.024055104
5.497146967807,50.201476036799995
5.682387727044,50.573285399199996
6.007160097134999,63.2692347608
5.571129438213999,60.36765209599999
5.759105196357,60.5634224032
5.3825728469700005,51.1514791216
5.5865385987169995,56.60714762
5.749294366948001,55.9834132608
5.883224313376,64.45183982319999
5.840820997003999,52.7443127888
5.47369781052,59.4775231552
5.59151443006,59.5336324856
5.503274465356,57.716043982399995
5.772016857859,55.5433836616
5.551123612883,52.2733482152
5.676446062754,57.5849558944
5.810880175647,65.06500548880001
5.335032865986,56.870004183999995
5.519791958749001,49.445837124
6.038965084412999,63.15864903119999
5.518279459354,46.348937744
5.9414809567399995,65.49405816160001
5.910859302322,65.9494645296
5.687905224837,61.201671706400006
5.398342840662,61.088863376
5.452482819006001,50.5738297096
5.742798536213001,54.3380989992
5.4141120010209995,
5.512695294921,53.142385128
5.498652800538,57.713050275200004
5.7702893585499995,65.734779436
5.693316056006,55.7221442688
5.843003496131,60.86751048
5.719598545493,56.688839539199996
5.645238575237,61.6177970072
5.382198680453,54.803983342399995
5.388468677944999,56.706892500799995
5.492306969743,60.576032260800005
5.481371974117,56.4986484136
5.595881094979999,61.6744960072
6.020280091887001,65.1239270896
5.727663542267,59.22664141999999
5.630846914327,57.693273663999996
5.863525987922,64.0640640224
5.3018587125889995,48.726485571199994
5.517256959763,55.484915652800005
5.518426125962001,50.623361956000004
5.83934766426,62.546481268
5.80468934479,64.8065941264
5.520866958318999,51.906755160799996
5.67253106432,58.18387877119999
5.595671095064,61.041009419999995
5.730505207797,63.549781412799994
5.676726895975,55.327791384
5.477486975671001,50.5413978816
5.764530194187,61.2692115552
5.863623487883,60.3198434992
5.898795140481001,53.413451707200004
5.906733470639,61.2293408184
5.551787779284,68.7700356632
5.83190600057,58.481026890399995
5.577386102377999,54.502480739999996
5.9548359513980005,56.9714727144
5.805284344552,57.9823024864
5.775783523019,61.7499283568
5.549810280075,52.7455374872
5.350172026597,57.6414280984
5.685873558982999,57.023998668
5.840848496993,54.9186060408
5.91462263415,55.6730656144
5.410942835622,54.183605564
5.575086103298,60.284554041599996
5.7665001933990006,60.26817937039999
5.70123938617,56.4035301712
5.52635612279,59.973843521599996
6.011220095511,64.774751968
5.478841975129,58.78779116
5.830561834440999,58.3013590992
5.426178662861,51.2522219048
5.619409418902,55.374284564
5.533151953405,53.703478432
5.598971927077001,59.0258816008
5.640495243800999,50.6582431808
5.647888574177,64.5212847584
5.302445379021,55.6126018008
5.5372477851,55.7100787216
5.99360593589,54.0283863816
5.660176069262,63.245920132
5.667616899619,64.1085613976
5.647101074492,54.334424904
5.7664901934029995,61.836382992
5.583421933297,53.709783360799996
5.591380263447,62.455989664
5.820951004952,58.548748176000004
5.618982752406,56.002373406400004
5.67586439632,52.3586235112
5.691191890189,58.935662152000006
5.787644351607999,61.6686900296
5.756846863927,57.9751357328
5.909791802749,63.0952822288
5.350469526477999,49.5382338144
5.925260129895,56.524548516799996
6.007100097158999,61.788755832
5.512596961627,54.6452261424
5.627412749034001,52.691922912799996
5.597986094138,52.3940944056
,64.40829499120001
5.461757815296001,61.455773944799994
5.757070197170999,61.294113756
5.440823657003,49.1010618448
5.711203548851,56.7569236984
5.943999289065999,64.8158927624
5.573410270635,58.1948556976
5.659327736268,58.181338656
5.583529433254,46.976935868
5.689651057472,70.8088409848
5.516894459907999,47.6117832312
5.353509525262001,55.173343308
5.619779418754001,59.87713770719999
5.375065349973,53.7088761768
5.741336870131,61.411730161600005
5.860754322364,63.8037475736
5.3597828560859995,50.6527547176
5.592708596249,58.0746538176
5.667669399598,59.1818265304
5.687720224911,58.1562550184
5.647391907709,64.7821001584
5.620240251903,55.8282847968
5.477981975473,53.4681095432
5.8036410118760005,59.3876212208
5.994012602394,58.59206621199999
5.782860186855,65.5796056128
5.595595261761,52.554756692
5.76223936177,52.8580736624
5.575492769802,64.4076599624
5.653164405399999,59.933292396800006
5.674676063462001,61.353171434400004
5.511741961968999,57.6372096928
5.930319294538,58.896199648
5.629795248081,61.01111770719999
5.834396832906999,55.0483333528
6.047023414523,64.9310597712
5.550184446592,56.5965335672
5.709832716066001,54.5011653232
5.528862788454,63.2381183496
5.752241032436,59.7264090856
5.7603693625179995,59.452303439999994
5.687146058473999,58.9176999088
5.70723938377,55.947851648
5.890215143912999,62.383142788799994
5.863305154677,62.091573851199996
5.635331912533,53.7063814208
5.7871893517899995,52.7273938072
5.660402735838,56.6279221336
5.699453553551,54.875968392800004
5.526507789396,47.6819539136
5.935732625706,65.9693772184
5.440971990277,49.0746627904
5.500236966571,59.1383270576
5.634810246075,53.3041813944
5.758561029908,61.6323573104
5.7497835334189995,57.8386952592
5.756273530823,68.67373808159999
5.695069388638,51.0199828008
5.973494277268,
5.731384374112,62.6908596016
5.515156960603,49.699395052
6.030907587635999,63.4911773264
5.570960271615,56.5118025816
5.479737808104,59.1947992616
5.807701843585,68.5279082536
5.523260290695,49.3381997424
5.539791117416,48.077440778399996
5.7265910426960005,65.0587459192
5.691034390252,52.0466882928
5.638911077768,56.1427147712
5.941568456705,63.2656060248
5.589471930877,52.5350707992
5.890037643984,66.4821629744
5.950092619962,69.8528504856
5.916990966535999,62.4096779208
5.52332279067,57.1202508904
5.671150231539,63.364035488800006
5.346952861218,57.315204732000005
5.573302770678,51.6780540744
5.877470982344,58.858324716000006
5.454660318135,52.70398846
5.759440196223,63.1079828048
5.661848568593,57.597792548
5.60109775956,57.0778400384
5.63643107876,51.493578208
5.841135163544999,55.8994080224
5.367792852881999,55.816944996800004
5.814746007434,58.120103736000004
5.548481947273,58.0306100344
5.679160228335,50.1073103376
5.515135293945001,58.0309275488
5.566174440196001,53.5999687376
5.59713942781,58.8419046856
5.668251066032,59.243378964799994
5.579861934721,47.645938708799996
5.725328543201,55.6239416008
5.806711843981001,62.7435216328
5.5439919490689995,48.8691402552
5.539148617673,64.1568235864
5.953866785119001,69.7155481872
5.552204445784,61.033116919200005
5.334177032995,49.7405812056
5.419424498895999,53.1622978168
5.564344440928,56.3743642056
5.7432743693559996,56.7984727256
5.935769292358,60.43006635519999
5.925274296555999,55.612284286400005
5.817246839767,61.173775798399994
5.590936930290999,50.5531005552
5.606629424014,53.0003201136
5.988825104469001,64.9329194984
5.600161926601,45.32464989736
5.703421051964,58.0249401344
5.600229426574001,61.986975535999996
5.780487687804,65.9498727624
5.75346436528,57.4618510256
5.49213113648,58.1497232936
5.5373027850779994,55.7159754176
5.506671963996999,60.4443545032
5.779470188211,52.9616740752
5.902796805547,65.337886436
5.6386644112,60.1078799576
5.4424694896779995,56.237787654399995
5.555678611061,51.320442141600005
5.577723602243,56.223272710399996
5.6449460753539995,60.7716664904
5.356432857426,58.12867662480001
5.569532772185999,55.0151757776
5.491437803424,55.6605918344
5.63803107812,56.8866056512
5.724136043678,56.6427999512
5.506666963999,52.884427357599996
5.576117769552,58.916611288000006
5.790324350535999,56.195059287999996
5.716665213333,62.440159303200005
5.767685192925,59.366347756
5.636116078886,64.3967283952
5.477835308865,57.0316643728
5.508286963351,47.359903593599995
5.637741911569,53.101335051999996
5.633013580127001,59.768411704799995
5.798213514047,56.9139118896
5.507396963707,58.7734576528
5.8400193306579995,59.0147232376
5.417461166348,59.842619356
5.7637176945120006,64.620757484
5.801061012908,57.8978890152
5.956970117211,69.5425935576
5.789508517529,57.4977301528
5.75022269991,51.7211906736
5.796506014729999,60.7669944928
5.719786045418,57.8723971448
5.600216093246,57.3729923528
5.506342797462,54.7780832392
5.515282793886,57.4464742568
5.900645973073999,60.3616193224
5.5964977614,57.1366709208
